train,time,position,velocity,maxVelocity
1,41.60000000000032,279.3674562999333,10.0,20.0
1,41.70000000000032,278.1235980092248,10.0,20.0
1,41.800000000000324,276.8105908144189,10.0,20.0
1,41.900000000000325,275.41461075852,10.0,20.0
1,42.00000000000033,273.9189186269326,10.0,20.0
1,42.10000000000033,272.3029230662744,10.0,20.0
1,42.20000000000033,270.5408700168534,10.0,20.0
1,42.30000000000033,268.59996679606934,10.0,20.0
1,42.40000000000033,266.4376269692795,10.0,20.0
1,42.500000000000334,263.99730335352245,10.0,20.0
1,42.600000000000335,261.2019669097582,10.0,20.0
1,42.70000000000034,257.94348108681095,10.0,20.0
1,42.80000000000034,254.064422543555,10.0,20.0
1,42.90000000000034,249.32504150757873,10.0,20.0
1,43.00000000000034,243.33839384721182,10.0,20.0
1,43.10000000000034,235.42916108723108,10.0,20.0
1,43.200000000000344,224.2778941534262,10.0,20.0
1,43.300000000000345,206.790393809308,10.0,20.0
1,43.40000000000035,172.35732051057101,10.0,10.0
1,43.50000000000035,171.35732051057101,10.0,10.0
1,43.60000000000035,170.35732051057101,10.0,10.0
1,43.70000000000035,169.35732051057101,10.0,10.0
1,43.80000000000035,168.35732051057101,10.0,10.0
1,43.900000000000354,167.35732051057101,10.0,10.0
1,44.000000000000355,166.35732051057101,10.0,10.0
1,44.10000000000036,165.35732051057101,10.0,10.0
1,44.20000000000036,164.35732051057101,10.0,10.0
1,44.30000000000036,163.35732051057101,10.0,10.0
1,44.40000000000036,162.35732051057101,10.0,10.0
1,44.50000000000036,161.35732051057101,10.0,10.0
1,44.600000000000364,160.35732051057101,10.0,10.0
1,44.700000000000365,159.35732051057101,10.0,10.0
1,44.80000000000037,158.35732051057101,10.0,10.0
1,44.90000000000037,157.35732051057101,10.0,10.0
1,45.00000000000037,156.35732051057101,10.0,10.0
1,45.10000000000037,155.35732051057101,10.0,10.0
1,45.20000000000037,154.35732051057101,10.0,10.0
1,45.300000000000374,153.35732051057101,10.0,10.0
1,45.400000000000375,152.35732051057101,10.0,10.0
1,45.50000000000038,151.35732051057101,10.0,10.0
1,45.60000000000038,150.35732051057101,10.0,10.0
1,45.70000000000038,149.35732051057101,10.0,10.0
1,45.80000000000038,148.35732051057101,10.0,10.0
1,45.90000000000038,147.35732051057101,10.0,10.0
1,46.000000000000384,146.35732051057101,10.0,10.0
1,46.100000000000385,145.35732051057101,10.0,10.0
1,46.20000000000039,144.35732051057101,10.0,10.0
1,46.30000000000039,143.35732051057101,10.0,10.0
1,46.40000000000039,142.35732051057101,10.0,10.0
1,46.50000000000039,141.35732051057101,10.0,10.0
1,46.60000000000039,140.35732051057101,10.0,10.0
1,46.700000000000394,139.35732051057101,10.0,10.0
1,46.800000000000395,138.35732051057101,10.0,10.0
1,46.9000000000004,137.35732051057101,10.0,10.0
1,47.0000000000004,136.35732051057101,10.0,10.0
1,47.1000000000004,135.35732051057101,10.0,10.0
1,47.2000000000004,134.35732051057101,10.0,10.0
1,47.3000000000004,133.35732051057101,10.0,10.0
1,47.400000000000404,132.35732051057101,10.0,10.0
1,47.500000000000405,131.35732051057101,10.0,10.0
1,47.600000000000406,130.35732051057101,10.0,10.0
1,47.70000000000041,129.35732051057101,10.0,10.0
1,47.80000000000041,128.35732051057101,10.0,10.0
1,47.90000000000041,127.35732051057101,10.0,10.0
1,48.00000000000041,126.35732051057101,10.0,10.0
1,48.10000000000041,125.35732051057101,10.0,10.0
1,48.200000000000415,124.35732051057101,10.0,10.0
1,48.300000000000416,123.35732051057101,10.0,10.0
1,48.40000000000042,122.35732051057101,10.0,10.0
1,48.50000000000042,121.35732051057101,10.0,10.0
1,48.60000000000042,120.35732051057101,10.0,10.0
1,48.70000000000042,119.35732051057101,10.0,10.0
1,48.80000000000042,118.35732051057101,10.0,10.0
1,48.900000000000425,117.35732051057101,10.0,10.0
1,49.000000000000426,116.35732051057101,10.0,10.0
1,49.10000000000043,115.35732051057101,10.0,10.0
1,49.20000000000043,114.35732051057101,10.0,10.0
1,49.30000000000043,113.35732051057101,10.0,10.0
1,49.40000000000043,112.35732051057101,10.0,10.0
1,49.50000000000043,111.35732051057101,10.0,10.0
1,49.600000000000435,110.35732051057101,10.0,10.0
1,49.700000000000436,109.35732051057101,10.0,10.0
1,49.80000000000044,108.35732051057101,10.0,10.0
1,49.90000000000044,107.35732051057101,10.0,10.0
